,timestamp,datetime,date,time,userID,appName,totalTimeForeground
0,1556922714635,2019-05-04 07:31:54.635,2019-05-04,07:31:54.635000,P3001,카카오톡,62494
0,1556924814635,2019-05-04 08:06:54.635,2019-05-04,08:06:54.635000,P3001,카카오톡,79326
0,1556929314635,2019-05-04 09:21:54.635,2019-05-04,09:21:54.635000,P3001,카카오톡,108168
0,1556930214635,2019-05-04 09:36:54.635,2019-05-04,09:36:54.635000,P3001,카카오톡,121483
0,1556931114635,2019-05-04 09:51:54.635,2019-05-04,09:51:54.635000,P3001,카카오톡,231067
0,1556932014635,2019-05-04 10:06:54.635,2019-05-04,10:06:54.635000,P3001,카카오톡,634942
0,1556932914635,2019-05-04 10:21:54.635,2019-05-04,10:21:54.635000,P3001,카카오톡,794283
0,1556935614635,2019-05-04 11:06:54.635,2019-05-04,11:06:54.635000,P3001,카카오톡,881851
0,1556936514635,2019-05-04 11:21:54.635,2019-05-04,11:21:54.635000,P3001,카카오톡,1134024
0,1556938614635,2019-05-04 11:56:54.635,2019-05-04,11:56:54.635000,P3001,카카오톡,1149517
0,1557014814635,2019-05-05 09:06:54.635,2019-05-05,09:06:54.635000,P3001,카카오톡,98023
0,1557018414635,2019-05-05 10:06:54.635,2019-05-05,10:06:54.635000,P3001,카카오톡,134844
0,1557019314635,2019-05-05 10:21:54.635,2019-05-05,10:21:54.635000,P3001,카카오톡,184634
0,1557021114635,2019-05-05 10:51:54.635,2019-05-05,10:51:54.635000,P3001,카카오톡,250966
0,1557022014635,2019-05-05 11:06:54.635,2019-05-05,11:06:54.635000,P3001,카카오톡,364326
0,1557022914635,2019-05-05 11:21:54.635,2019-05-05,11:21:54.635000,P3001,카카오톡,538137
0,1557023814635,2019-05-05 11:36:54.635,2019-05-05,11:36:54.635000,P3001,카카오톡,616730
0,1557099714635,2019-05-06 08:41:54.635,2019-05-06,08:41:54.635000,P3001,카카오톡,25266
0,1557100014635,2019-05-06 08:46:54.635,2019-05-06,08:46:54.635000,P3001,카카오톡,29732
0,1557100314635,2019-05-06 08:51:54.635,2019-05-06,08:51:54.635000,P3001,카카오톡,30763
0,1557100914635,2019-05-06 09:01:54.635,2019-05-06,09:01:54.635000,P3001,카카오톡,257891
0,1557102414635,2019-05-06 09:26:54.635,2019-05-06,09:26:54.635000,P3001,카카오톡,527621
0,1557103314635,2019-05-06 09:41:54.635,2019-05-06,09:41:54.635000,P3001,카카오톡,578949
0,1557104214635,2019-05-06 09:56:54.635,2019-05-06,09:56:54.635000,P3001,카카오톡,608784
0,1557105114635,2019-05-06 10:11:54.635,2019-05-06,10:11:54.635000,P3001,카카오톡,684333
0,1557106014635,2019-05-06 10:26:54.635,2019-05-06,10:26:54.635000,P3001,카카오톡,1022474
0,1557106914635,2019-05-06 10:41:54.635,2019-05-06,10:41:54.635000,P3001,카카오톡,1199294
0,1557107814635,2019-05-06 10:56:54.635,2019-05-06,10:56:54.635000,P3001,카카오톡,1227236
0,1557109614635,2019-05-06 11:26:54.635,2019-05-06,11:26:54.635000,P3001,카카오톡,1229893
0,1557111414635,2019-05-06 11:56:54.635,2019-05-06,11:56:54.635000,P3001,카카오톡,1284192
0,1556582462724,2019-04-30 09:01:02.724,2019-04-30,09:01:02.724000,P3002,Instagram,489762
0,1556582462724,2019-04-30 09:01:02.724,2019-04-30,09:01:02.724000,P3002,카카오톡,4139254
0,1556585462724,2019-04-30 09:51:02.724,2019-04-30,09:51:02.724000,P3002,Instagram,525611
0,1556585462724,2019-04-30 09:51:02.724,2019-04-30,09:51:02.724000,P3002,카카오톡,4295251
0,1556663162724,2019-05-01 07:26:02.724,2019-05-01,07:26:02.724000,P3002,카카오톡,635718
0,1556589962724,2019-04-30 11:06:02.724,2019-04-30,11:06:02.724000,P3002,Instagram,564009
0,1556589962724,2019-04-30 11:06:02.724,2019-04-30,11:06:02.724000,P3002,카카오톡,4650861
0,1556590262724,2019-04-30 11:11:02.724,2019-04-30,11:11:02.724000,P3002,카카오톡,4656392
0,1556591162724,2019-04-30 11:26:02.724,2019-04-30,11:26:02.724000,P3002,Instagram,564850
0,1556591162724,2019-04-30 11:26:02.724,2019-04-30,11:26:02.724000,P3002,카카오톡,4782023
0,1556592062724,2019-04-30 11:41:02.724,2019-04-30,11:41:02.724000,P3002,카카오톡,4897476
0,1556592962724,2019-04-30 11:56:02.724,2019-04-30,11:56:02.724000,P3002,카카오톡,4948633
0,1556672162724,2019-05-01 09:56:02.724,2019-05-01,09:56:02.724000,P3002,카카오톡,665932
0,1556673062724,2019-05-01 10:11:02.724,2019-05-01,10:11:02.724000,P3002,Instagram,315723
0,1556673062724,2019-05-01 10:11:02.724,2019-05-01,10:11:02.724000,P3002,카카오톡,741426
0,1556673962724,2019-05-01 10:26:02.724,2019-05-01,10:26:02.724000,P3002,카카오톡,788225
0,1556676662724,2019-05-01 11:11:02.724,2019-05-01,11:11:02.724000,P3002,카카오톡,792865
0,1556677562724,2019-05-01 11:26:02.724,2019-05-01,11:26:02.724000,P3002,카카오톡,1119441
0,1556678462724,2019-05-01 11:41:02.724,2019-05-01,11:41:02.724000,P3002,Instagram,343671
0,1556678462724,2019-05-01 11:41:02.724,2019-05-01,11:41:02.724000,P3002,카카오톡,1371049
0,1556679362724,2019-05-01 11:56:02.724,2019-05-01,11:56:02.724000,P3002,카카오톡,1517397
0,1556760362724,2019-05-02 10:26:02.724,2019-05-02,10:26:02.724000,P3002,Instagram,393066
0,1556760362724,2019-05-02 10:26:02.724,2019-05-02,10:26:02.724000,P3002,카카오톡,928502
0,1556764262724,2019-05-02 11:31:02.724,2019-05-02,11:31:02.724000,P3002,Instagram,426499
0,1556764262724,2019-05-02 11:31:02.724,2019-05-02,11:31:02.724000,P3002,카카오톡,942702
0,1556765162724,2019-05-02 11:46:02.724,2019-05-02,11:46:02.724000,P3002,카카오톡,1015482
0,1556844962724,2019-05-03 09:56:02.724,2019-05-03,09:56:02.724000,P3002,Instagram,351232
0,1556844962724,2019-05-03 09:56:02.724,2019-05-03,09:56:02.724000,P3002,카카오톡,1753794
0,1556850662724,2019-05-03 11:31:02.724,2019-05-03,11:31:02.724000,P3002,카카오톡,1861955
0,1556850962724,2019-05-03 11:36:02.724,2019-05-03,11:36:02.724000,P3002,카카오톡,1862130
0,1556851562724,2019-05-03 11:46:02.724,2019-05-03,11:46:02.724000,P3002,카카오톡,1905300
0,1556931362724,2019-05-04 09:56:02.724,2019-05-04,09:56:02.724000,P3002,Instagram,711881
0,1556931362724,2019-05-04 09:56:02.724,2019-05-04,09:56:02.724000,P3002,카카오톡,1348086
0,1556933762724,2019-05-04 10:36:02.724,2019-05-04,10:36:02.724000,P3002,카카오톡,1420519
0,1556935262724,2019-05-04 11:01:02.724,2019-05-04,11:01:02.724000,P3002,카카오톡,1445299
0,1556936162724,2019-05-04 11:16:02.724,2019-05-04,11:16:02.724000,P3002,Instagram,805500
0,1556936162724,2019-05-04 11:16:02.724,2019-05-04,11:16:02.724000,P3002,카카오톡,1603377
0,1556937062724,2019-05-04 11:31:02.724,2019-05-04,11:31:02.724000,P3002,Instagram,847699
0,1556937062724,2019-05-04 11:31:02.724,2019-05-04,11:31:02.724000,P3002,카카오톡,1721687
0,1556937962724,2019-05-04 11:46:02.724,2019-05-04,11:46:02.724000,P3002,Instagram,877981
0,1556937962724,2019-05-04 11:46:02.724,2019-05-04,11:46:02.724000,P3002,카카오톡,2146189
0,1557099362724,2019-05-06 08:36:02.724,2019-05-06,08:36:02.724000,P3002,Instagram,201888
0,1556582559394,2019-04-30 09:02:39.394,2019-04-30,09:02:39.394000,P3003,카카오톡,72111
0,1556674359394,2019-05-01 10:32:39.394,2019-05-01,10:32:39.394000,P3003,카카오톡,122324
0,1556677959394,2019-05-01 11:32:39.394,2019-05-01,11:32:39.394000,P3003,카카오톡,179944
0,1556678859394,2019-05-01 11:47:39.394,2019-05-01,11:47:39.394000,P3003,카카오톡,188494
0,1556761059394,2019-05-02 10:37:39.394,2019-05-02,10:37:39.394000,P3003,카카오톡,291004
0,1556763459394,2019-05-02 11:17:39.394,2019-05-02,11:17:39.394000,P3003,카카오톡,314172
0,1556765559394,2019-05-02 11:52:39.394,2019-05-02,11:52:39.394000,P3003,카카오톡,382500
0,1556937065797,2019-05-04 11:31:05.797,2019-05-04,11:31:05.797000,P3003,카카오톡,75376
0,1556582459809,2019-04-30 09:00:59.809,2019-04-30,09:00:59.809000,P3005,카카오톡,75730
0,1556588459809,2019-04-30 10:40:59.809,2019-04-30,10:40:59.809000,P3005,카카오톡,304957
0,1556590559809,2019-04-30 11:15:59.809,2019-04-30,11:15:59.809000,P3005,카카오톡,358749
0,1556671859809,2019-05-01 09:50:59.809,2019-05-01,09:50:59.809000,P3005,카카오톡,54787
0,1556674259809,2019-05-01 10:30:59.809,2019-05-01,10:30:59.809000,P3005,카카오톡,92036
0,1556675159809,2019-05-01 10:45:59.809,2019-05-01,10:45:59.809000,P3005,카카오톡,106425
0,1556676959809,2019-05-01 11:15:59.809,2019-05-01,11:15:59.809000,P3005,카카오톡,118510
0,1556758859809,2019-05-02 10:00:59.809,2019-05-02,10:00:59.809000,P3005,카카오톡,275211
0,1556764559809,2019-05-02 11:35:59.809,2019-05-02,11:35:59.809000,P3005,카카오톡,317258
0,1556835659809,2019-05-03 07:20:59.809,2019-05-03,07:20:59.809000,P3005,카카오톡,2545186
0,1556836559809,2019-05-03 07:35:59.809,2019-05-03,07:35:59.809000,P3005,카카오톡,2569614
0,1556841059809,2019-05-03 08:50:59.809,2019-05-03,08:50:59.809000,P3005,카카오톡,2587641
0,1556843759809,2019-05-03 09:35:59.809,2019-05-03,09:35:59.809000,P3005,카카오톡,2589549
0,1556845259809,2019-05-03 10:00:59.809,2019-05-03,10:00:59.809000,P3005,카카오톡,2689290
0,1556846159809,2019-05-03 10:15:59.809,2019-05-03,10:15:59.809000,P3005,카카오톡,2709482
0,1556847059809,2019-05-03 10:30:59.809,2019-05-03,10:30:59.809000,P3005,카카오톡,2745033
0,1556849759809,2019-05-03 11:15:59.809,2019-05-03,11:15:59.809000,P3005,카카오톡,2761239
0,1557011159809,2019-05-05 08:05:59.809,2019-05-05,08:05:59.809000,P3005,카카오톡,11170979
0,1557015059809,2019-05-05 09:10:59.809,2019-05-05,09:10:59.809000,P3005,카카오톡,11381608
0,1557017759809,2019-05-05 09:55:59.809,2019-05-05,09:55:59.809000,P3005,카카오톡,11471928
0,1557018659809,2019-05-05 10:10:59.809,2019-05-05,10:10:59.809000,P3005,카카오톡,11548036
0,1557019559809,2019-05-05 10:25:59.809,2019-05-05,10:25:59.809000,P3005,카카오톡,11963761
0,1557020459809,2019-05-05 10:40:59.809,2019-05-05,10:40:59.809000,P3005,카카오톡,12018436
0,1557021359809,2019-05-05 10:55:59.809,2019-05-05,10:55:59.809000,P3005,카카오톡,12486184
0,1557022259809,2019-05-05 11:10:59.809,2019-05-05,11:10:59.809000,P3005,카카오톡,12536885
0,1557023159809,2019-05-05 11:25:59.809,2019-05-05,11:25:59.809000,P3005,카카오톡,12912046
0,1557024059809,2019-05-05 11:40:59.809,2019-05-05,11:40:59.809000,P3005,카카오톡,12973948
0,1557024959809,2019-05-05 11:55:59.809,2019-05-05,11:55:59.809000,P3005,카카오톡,13147144
0,1557110459809,2019-05-06 11:40:59.809,2019-05-06,11:40:59.809000,P3005,카카오톡,10023214
0,1556582423967,2019-04-30 09:00:23.967,2019-04-30,09:00:23.967000,P3007,카카오톡,150271
0,1556586323967,2019-04-30 10:05:23.967,2019-04-30,10:05:23.967000,P3007,카카오톡,162165
0,1556589023967,2019-04-30 10:50:23.967,2019-04-30,10:50:23.967000,P3007,카카오톡,178323
0,1556590223967,2019-04-30 11:10:23.967,2019-04-30,11:10:23.967000,P3007,카카오톡,220626
0,1556592023967,2019-04-30 11:40:23.967,2019-04-30,11:40:23.967000,P3007,카카오톡,294843
0,1556592923967,2019-04-30 11:55:23.967,2019-04-30,11:55:23.967000,P3007,카카오톡,722283
0,1556668823967,2019-05-01 09:00:23.967,2019-05-01,09:00:23.967000,P3007,Instagram,246348
0,1556668823967,2019-05-01 09:00:23.967,2019-05-01,09:00:23.967000,P3007,카카오톡,862864
0,1556670323967,2019-05-01 09:25:23.967,2019-05-01,09:25:23.967000,P3007,Instagram,1071870
0,1556671223967,2019-05-01 09:40:23.967,2019-05-01,09:40:23.967000,P3007,Instagram,1072485
0,1556671223967,2019-05-01 09:40:23.967,2019-05-01,09:40:23.967000,P3007,카카오톡,894996
0,1556672723967,2019-05-01 10:05:23.967,2019-05-01,10:05:23.967000,P3007,Instagram,1201375
0,1556672723967,2019-05-01 10:05:23.967,2019-05-01,10:05:23.967000,P3007,카카오톡,951831
0,1556673623967,2019-05-01 10:20:23.967,2019-05-01,10:20:23.967000,P3007,카카오톡,1120315
0,1556674523967,2019-05-01 10:35:23.967,2019-05-01,10:35:23.967000,P3007,카카오톡,1148855
0,1556675423967,2019-05-01 10:50:23.967,2019-05-01,10:50:23.967000,P3007,카카오톡,1175663
0,1556676323967,2019-05-01 11:05:23.967,2019-05-01,11:05:23.967000,P3007,카카오톡,1198725
0,1556677223967,2019-05-01 11:20:23.967,2019-05-01,11:20:23.967000,P3007,카카오톡,1356034
0,1556678123967,2019-05-01 11:35:23.967,2019-05-01,11:35:23.967000,P3007,카카오톡,1464677
0,1556679023967,2019-05-01 11:50:23.967,2019-05-01,11:50:23.967000,P3007,Instagram,1249116
0,1556679023967,2019-05-01 11:50:23.967,2019-05-01,11:50:23.967000,P3007,카카오톡,1658380
0,1556751923967,2019-05-02 08:05:23.967,2019-05-02,08:05:23.967000,P3007,카카오톡,130739
0,1556753423967,2019-05-02 08:30:23.967,2019-05-02,08:30:23.967000,P3007,카카오톡,175735
0,1556755223967,2019-05-02 09:00:23.967,2019-05-02,09:00:23.967000,P3007,카카오톡,294376
0,1556756123967,2019-05-02 09:15:23.967,2019-05-02,09:15:23.967000,P3007,카카오톡,440260
0,1556758223967,2019-05-02 09:50:23.967,2019-05-02,09:50:23.967000,P3007,카카오톡,441875
0,1556763923967,2019-05-02 11:25:23.967,2019-05-02,11:25:23.967000,P3007,카카오톡,565448
0,1556839523967,2019-05-03 08:25:23.967,2019-05-03,08:25:23.967000,P3007,카카오톡,409773
0,1556840423967,2019-05-03 08:40:23.967,2019-05-03,08:40:23.967000,P3007,카카오톡,427021
0,1556841623967,2019-05-03 09:00:23.967,2019-05-03,09:00:23.967000,P3007,카카오톡,452811
0,1556851523967,2019-05-03 11:45:23.967,2019-05-03,11:45:23.967000,P3007,카카오톡,485162
0,1557014123967,2019-05-05 08:55:23.967,2019-05-05,08:55:23.967000,P3007,카카오톡,101476
0,1557017423967,2019-05-05 09:50:23.967,2019-05-05,09:50:23.967000,P3007,카카오톡,120354
0,1557018923967,2019-05-05 10:15:23.967,2019-05-05,10:15:23.967000,P3007,Instagram,245019
0,1557018923967,2019-05-05 10:15:23.967,2019-05-05,10:15:23.967000,P3007,카카오톡,128242
0,1557020423967,2019-05-05 10:40:23.967,2019-05-05,10:40:23.967000,P3007,Instagram,383312
0,1557020423967,2019-05-05 10:40:23.967,2019-05-05,10:40:23.967000,P3007,카카오톡,225189
0,1557021323967,2019-05-05 10:55:23.967,2019-05-05,10:55:23.967000,P3007,카카오톡,249489
0,1557022223967,2019-05-05 11:10:23.967,2019-05-05,11:10:23.967000,P3007,카카오톡,292087
0,1557023123967,2019-05-05 11:25:23.967,2019-05-05,11:25:23.967000,P3007,카카오톡,317373
0,1557024023967,2019-05-05 11:40:23.967,2019-05-05,11:40:23.967000,P3007,카카오톡,323240
0,1557024923967,2019-05-05 11:55:23.967,2019-05-05,11:55:23.967000,P3007,카카오톡,330822
0,1557106223967,2019-05-06 10:30:23.967,2019-05-06,10:30:23.967000,P3007,카카오톡,300213
0,1557107123967,2019-05-06 10:45:23.967,2019-05-06,10:45:23.967000,P3007,카카오톡,403361
0,1557108623967,2019-05-06 11:10:23.967,2019-05-06,11:10:23.967000,P3007,카카오톡,434813
0,1557110123967,2019-05-06 11:35:23.967,2019-05-06,11:35:23.967000,P3007,카카오톡,468523
0,1557111023967,2019-05-06 11:50:23.967,2019-05-06,11:50:23.967000,P3007,카카오톡,627967
0,1556586861787,2019-04-30 10:14:21.787,2019-04-30,10:14:21.787000,P3011,카카오톡,75953
0,1556587761787,2019-04-30 10:29:21.787,2019-04-30,10:29:21.787000,P3011,카카오톡,214718
0,1556588661787,2019-04-30 10:44:21.787,2019-04-30,10:44:21.787000,P3011,카카오톡,231139
0,1556590461787,2019-04-30 11:14:21.787,2019-04-30,11:14:21.787000,P3011,카카오톡,252455
0,1556593161787,2019-04-30 11:59:21.787,2019-04-30,11:59:21.787000,P3011,카카오톡,450304
0,1556659761787,2019-05-01 06:29:21.787,2019-05-01,06:29:21.787000,P3011,카카오톡,3915
0,1556663361787,2019-05-01 07:29:21.787,2019-05-01,07:29:21.787000,P3011,카카오톡,141572
0,1556672961787,2019-05-01 10:09:21.787,2019-05-01,10:09:21.787000,P3011,카카오톡,178149
0,1556674461787,2019-05-01 10:34:21.787,2019-05-01,10:34:21.787000,P3011,카카오톡,251428
0,1556677161787,2019-05-01 11:19:21.787,2019-05-01,11:19:21.787000,P3011,카카오톡,278377
0,1556678961787,2019-05-01 11:49:21.787,2019-05-01,11:49:21.787000,P3011,카카오톡,366984
0,1556748861787,2019-05-02 07:14:21.787,2019-05-02,07:14:21.787000,P3011,카카오톡,54524
0,1556749461787,2019-05-02 07:24:21.787,2019-05-02,07:24:21.787000,P3011,카카오톡,123884
0,1556750661787,2019-05-02 07:44:21.787,2019-05-02,07:44:21.787000,P3011,카카오톡,204186
0,1556752461787,2019-05-02 08:14:21.787,2019-05-02,08:14:21.787000,P3011,카카오톡,245732
0,1556755761787,2019-05-02 09:09:21.787,2019-05-02,09:09:21.787000,P3011,카카오톡,335185
0,1556757561787,2019-05-02 09:39:21.787,2019-05-02,09:39:21.787000,P3011,카카오톡,511138
0,1556759361787,2019-05-02 10:09:21.787,2019-05-02,10:09:21.787000,P3011,카카오톡,564094
0,1556761161787,2019-05-02 10:39:21.787,2019-05-02,10:39:21.787000,P3011,카카오톡,575788
0,1556762061787,2019-05-02 10:54:21.787,2019-05-02,10:54:21.787000,P3011,카카오톡,577489
0,1556763861787,2019-05-02 11:24:21.787,2019-05-02,11:24:21.787000,P3011,카카오톡,598243
0,1556764761787,2019-05-02 11:39:21.787,2019-05-02,11:39:21.787000,P3011,카카오톡,613596
0,1556834061787,2019-05-03 06:54:21.787,2019-05-03,06:54:21.787000,P3011,카카오톡,7286
0,1556843661787,2019-05-03 09:34:21.787,2019-05-03,09:34:21.787000,P3011,카카오톡,7315
0,1556846661787,2019-05-03 10:24:21.787,2019-05-03,10:24:21.787000,P3011,카카오톡,43276
0,1556848761787,2019-05-03 10:59:21.787,2019-05-03,10:59:21.787000,P3011,카카오톡,255502
0,1556849661787,2019-05-03 11:14:21.787,2019-05-03,11:14:21.787000,P3011,카카오톡,630991
0,1556850861787,2019-05-03 11:34:21.787,2019-05-03,11:34:21.787000,P3011,카카오톡,753203
0,1556851761787,2019-05-03 11:49:21.787,2019-05-03,11:49:21.787000,P3011,카카오톡,774486
0,1556669882881,2019-05-01 09:18:02.881,2019-05-01,09:18:02.881000,P3012,카카오톡,1321047
0,1556677082881,2019-05-01 11:18:02.881,2019-05-01,11:18:02.881000,P3012,카카오톡,1329957
0,1556677982881,2019-05-01 11:33:02.881,2019-05-01,11:33:02.881000,P3012,카카오톡,1466195
0,1556678882881,2019-05-01 11:48:02.881,2019-05-01,11:48:02.881000,P3012,카카오톡,1528146
0,1556750882881,2019-05-02 07:48:02.881,2019-05-02,07:48:02.881000,P3012,카카오톡,4637448
0,1556754782881,2019-05-02 08:53:02.881,2019-05-02,08:53:02.881000,P3012,카카오톡,4668431
0,1556764982881,2019-05-02 11:43:02.881,2019-05-02,11:43:02.881000,P3012,카카오톡,4684721
0,1556765882881,2019-05-02 11:58:02.881,2019-05-02,11:58:02.881000,P3012,카카오톡,4695316
0,1556845982881,2019-05-03 10:13:02.881,2019-05-03,10:13:02.881000,P3012,카카오톡,3173746
0,1556917382881,2019-05-04 06:03:02.881,2019-05-04,06:03:02.881000,P3012,카카오톡,1901597
0,1556921282881,2019-05-04 07:08:02.881,2019-05-04,07:08:02.881000,P3012,카카오톡,2758052
0,1556926082881,2019-05-04 08:28:02.881,2019-05-04,08:28:02.881000,P3012,카카오톡,2888765
0,1556927582881,2019-05-04 08:53:02.881,2019-05-04,08:53:02.881000,P3012,카카오톡,2922513
0,1556929382881,2019-05-04 09:23:02.881,2019-05-04,09:23:02.881000,P3012,카카오톡,3040006
0,1556930582881,2019-05-04 09:43:02.881,2019-05-04,09:43:02.881000,P3012,카카오톡,3216514
0,1556936882881,2019-05-04 11:28:02.881,2019-05-04,11:28:02.881000,P3012,카카오톡,3285728
0,1556937782881,2019-05-04 11:43:02.881,2019-05-04,11:43:02.881000,P3012,카카오톡,3523037
0,1556938682881,2019-05-04 11:58:02.881,2019-05-04,11:58:02.881000,P3012,카카오톡,3575278
0,1557013682881,2019-05-05 08:48:02.881,2019-05-05,08:48:02.881000,P3012,카카오톡,107741
0,1557016082881,2019-05-05 09:28:02.881,2019-05-05,09:28:02.881000,P3012,카카오톡,112407
0,1557017282881,2019-05-05 09:48:02.881,2019-05-05,09:48:02.881000,P3012,카카오톡,941129
0,1557018182881,2019-05-05 10:03:02.881,2019-05-05,10:03:02.881000,P3012,카카오톡,1018866
0,1557019982881,2019-05-05 10:33:02.881,2019-05-05,10:33:02.881000,P3012,카카오톡,1036130
0,1557020882881,2019-05-05 10:48:02.881,2019-05-05,10:48:02.881000,P3012,카카오톡,1093272
0,1557022682881,2019-05-05 11:18:02.881,2019-05-05,11:18:02.881000,P3012,카카오톡,1464969
0,1557023582881,2019-05-05 11:33:02.881,2019-05-05,11:33:02.881000,P3012,카카오톡,1580299
0,1557103682881,2019-05-06 09:48:02.881,2019-05-06,09:48:02.881000,P3012,카카오톡,2882347
0,1557107282881,2019-05-06 10:48:02.881,2019-05-06,10:48:02.881000,P3012,카카오톡,2944005
0,1557110882881,2019-05-06 11:48:02.881,2019-05-06,11:48:02.881000,P3012,카카오톡,2957796
0,1556582415304,2019-04-30 09:00:15.304,2019-04-30,09:00:15.304000,P3013,카카오톡,9194166
0,1556582715304,2019-04-30 09:05:15.304,2019-04-30,09:05:15.304000,P3013,카카오톡,9213415
0,1556583915304,2019-04-30 09:25:15.304,2019-04-30,09:25:15.304000,P3013,카카오톡,9618964
0,1556584815304,2019-04-30 09:40:15.304,2019-04-30,09:40:15.304000,P3013,카카오톡,9890129
0,1556586615304,2019-04-30 10:10:15.304,2019-04-30,10:10:15.304000,P3013,카카오톡,10075450
0,1556587515304,2019-04-30 10:25:15.304,2019-04-30,10:25:15.304000,P3013,카카오톡,10309218
0,1556589015304,2019-04-30 10:50:15.304,2019-04-30,10:50:15.304000,P3013,카카오톡,10513550
0,1556590215304,2019-04-30 11:10:15.304,2019-04-30,11:10:15.304000,P3013,카카오톡,10790807
0,1556591715304,2019-04-30 11:35:15.304,2019-04-30,11:35:15.304000,P3013,카카오톡,10797355
0,1556592615304,2019-04-30 11:50:15.304,2019-04-30,11:50:15.304000,P3013,카카오톡,11026078
0,1556592915304,2019-04-30 11:55:15.304,2019-04-30,11:55:15.304000,P3013,카카오톡,7467
0,1556658615304,2019-05-01 06:10:15.304,2019-05-01,06:10:15.304000,P3013,카카오톡,10389910
0,1556663415304,2019-05-01 07:30:15.304,2019-05-01,07:30:15.304000,P3013,카카오톡,10416336
0,1556666715304,2019-05-01 08:25:15.304,2019-05-01,08:25:15.304000,P3013,카카오톡,10502669
0,1556667615304,2019-05-01 08:40:15.304,2019-05-01,08:40:15.304000,P3013,카카오톡,10768457
0,1556669415304,2019-05-01 09:10:15.304,2019-05-01,09:10:15.304000,P3013,카카오톡,13024225
0,1556670315304,2019-05-01 09:25:15.304,2019-05-01,09:25:15.304000,P3013,카카오톡,13073066
0,1556671215304,2019-05-01 09:40:15.304,2019-05-01,09:40:15.304000,P3013,카카오톡,13321287
0,1556672115304,2019-05-01 09:55:15.304,2019-05-01,09:55:15.304000,P3013,카카오톡,14113257
0,1556673015304,2019-05-01 10:10:15.304,2019-05-01,10:10:15.304000,P3013,카카오톡,14174351
0,1556673915304,2019-05-01 10:25:15.304,2019-05-01,10:25:15.304000,P3013,카카오톡,14182817
0,1556674815304,2019-05-01 10:40:15.304,2019-05-01,10:40:15.304000,P3013,카카오톡,14216964
0,1556675715304,2019-05-01 10:55:15.304,2019-05-01,10:55:15.304000,P3013,카카오톡,14311006
0,1556676615304,2019-05-01 11:10:15.304,2019-05-01,11:10:15.304000,P3013,카카오톡,14353674
0,1556677515304,2019-05-01 11:25:15.304,2019-05-01,11:25:15.304000,P3013,카카오톡,14357888
0,1556678415304,2019-05-01 11:40:15.304,2019-05-01,11:40:15.304000,P3013,카카오톡,14430375
0,1556746215304,2019-05-02 06:30:15.304,2019-05-02,06:30:15.304000,P3013,카카오톡,6814246
0,1556748315304,2019-05-02 07:05:15.304,2019-05-02,07:05:15.304000,P3013,카카오톡,7369536
0,1556749215304,2019-05-02 07:20:15.304,2019-05-02,07:20:15.304000,P3013,카카오톡,7385183
0,1556750115304,2019-05-02 07:35:15.304,2019-05-02,07:35:15.304000,P3013,카카오톡,7787916
0,1556751015304,2019-05-02 07:50:15.304,2019-05-02,07:50:15.304000,P3013,카카오톡,7823161
0,1556752815304,2019-05-02 08:20:15.304,2019-05-02,08:20:15.304000,P3013,카카오톡,7826889
0,1556753715304,2019-05-02 08:35:15.304,2019-05-02,08:35:15.304000,P3013,카카오톡,7870833
0,1556754615304,2019-05-02 08:50:15.304,2019-05-02,08:50:15.304000,P3013,카카오톡,8132337
0,1556755515304,2019-05-02 09:05:15.304,2019-05-02,09:05:15.304000,P3013,카카오톡,8348055
0,1556756415304,2019-05-02 09:20:15.304,2019-05-02,09:20:15.304000,P3013,카카오톡,8397227
0,1556758215304,2019-05-02 09:50:15.304,2019-05-02,09:50:15.304000,P3013,카카오톡,8497556
0,1556759115304,2019-05-02 10:05:15.304,2019-05-02,10:05:15.304000,P3013,카카오톡,8590830
0,1556760015304,2019-05-02 10:20:15.304,2019-05-02,10:20:15.304000,P3013,카카오톡,8819176
0,1556760915304,2019-05-02 10:35:15.304,2019-05-02,10:35:15.304000,P3013,카카오톡,9087240
0,1556761815304,2019-05-02 10:50:15.304,2019-05-02,10:50:15.304000,P3013,카카오톡,9492451
0,1556762715304,2019-05-02 11:05:15.304,2019-05-02,11:05:15.304000,P3013,카카오톡,9583646
0,1556763615304,2019-05-02 11:20:15.304,2019-05-02,11:20:15.304000,P3013,카카오톡,9594040
0,1556764515304,2019-05-02 11:35:15.304,2019-05-02,11:35:15.304000,P3013,카카오톡,9621502
0,1556836215304,2019-05-03 07:30:15.304,2019-05-03,07:30:15.304000,P3013,카카오톡,7031234
0,1556837415304,2019-05-03 07:50:15.304,2019-05-03,07:50:15.304000,P3013,카카오톡,7274555
0,1556838315304,2019-05-03 08:05:15.304,2019-05-03,08:05:15.304000,P3013,카카오톡,7603957
0,1556840115304,2019-05-03 08:35:15.304,2019-05-03,08:35:15.304000,P3013,카카오톡,7667236
0,1556842215304,2019-05-03 09:10:15.304,2019-05-03,09:10:15.304000,P3013,카카오톡,7839999
0,1556843115304,2019-05-03 09:25:15.304,2019-05-03,09:25:15.304000,P3013,카카오톡,7907303
0,1556844015304,2019-05-03 09:40:15.304,2019-05-03,09:40:15.304000,P3013,카카오톡,8118532
0,1556844915304,2019-05-03 09:55:15.304,2019-05-03,09:55:15.304000,P3013,카카오톡,8224561
